product_code,product_description,customer_count,total_quantity,total_revenue,avg_price
35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,1,2,11.9,5.95
84656,WHITE ROSE C/COVER,2,2,11.9,5.95
84622,PINK GINGHAM ROSE CUSHION COVER,1,2,11.9,5.95
21742,LARGE ROUND WICKER PLATTER,2,2,11.9,5.95
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,1,2,11.9,5.95
84533B,FAIRY CAKES ROUND NESTING BOXES,1,2,11.9,5.95
21684,SMALL MEDINA STAMPED METAL BOWL,2,14,11.899999999999999,0.85
22133,PINK LOVE HEART SHAPE CUP,2,14,11.899999999999999,0.85
22132,RED LOVE HEART SHAPE CUP,2,14,11.899999999999999,0.85
90190A,SILVER/CRYSTAL DROP EARRINGS W LEAF,3,4,11.8,2.95
21350,GINGHAM HEART WREATH,1,4,11.8,2.95
84676,BATH DUCK WATERING CAN,2,4,11.8,2.95
84625D,WHITE NEWBAROQUE CANDLESTICK CANDLE,1,4,11.8,2.95
72799C,PINK PILLAR CANDLE SILVER FLOCK,2,4,11.8,2.95
20998,ROSE DU SUD OVEN GLOVE,1,4,11.8,2.95
16238,PARTY TIME PENCIL ERASERS,2,56,11.76,0.21
21665,TRIANGULAR RIDGED GLASS POSY HOLDER,1,18,11.700000000000001,0.65
21626,VINTAGE UNION JACK PENNANT,2,6,11.7,1.95
22146,EASTER CRAFT IVY WREATH WITH CHICK,1,6,11.7,1.95
84535B,FAIRY CAKES NOTEBOOK A6 SIZE,3,18,11.7,0.65
22148,EASTER CRAFT 4 CHICKS,2,6,11.7,1.95
21173,LOO ROLL  METAL SIGN,4,7,11.55,1.65
21377,SMALL CAMPHOR WOOD FIELD  MUSHROOM,2,7,11.549999999999999,1.65
79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,2,7,11.549999999999999,1.65
20761,BLUE PAISLEY SKETCHBOOK,2,3,11.25,3.75
21617,4 LILY  BOTANICAL DINNER CANDLES,2,3,11.25,3.75
84497,BUTTONS AND STRIPES NOTEBOOK,2,3,11.25,3.75
20980,36 PENCILS TUBE POSY,3,9,11.25,1.25
37464,ROBOT MUG IN DISPLAY BOX,3,9,11.25,1.25
21620,S/4 ROSE    BOTANICAL  CANDLE,2,3,11.25,3.75
84509C,DOTTY PLACEMATS,2,3,11.25,3.75
21538,DAIRY MAID  PUDDING BOWL,2,3,11.25,3.75
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,1,3,11.25,3.75
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,1,3,11.25,3.75
21078,SET/20 STRAWBERRY PAPER NAPKINS,2,13,11.049999999999999,0.85
20984,12 PENCILS TALL TUBE POSY,2,13,11.049999999999999,0.85
21944,KITTENS DESIGN FLANNEL,2,13,11.049999999999999,0.85
22134,LADLE LOVE HEART RED,2,26,10.92,0.42
35096A,BLUE VICTORIAN FABRIC HEART BOX,2,26,10.92,0.42
71038,WHITE HANGING BEADS CANDLE HOLDER,1,2,10.9,5.45
21375,LARGE CAMPHOR WOOD FIELD MUSHROOM,1,2,10.9,5.45
47570,ENGLISH ROSE TABLE CLOTH,1,1,10.65,10.65
17084N,FAIRY DREAMS INCENSE,1,50,10.5,0.21
16169M,WRAP DAISY CARPET,1,25,10.5,0.42
20861,GOLD COSMETIC BAG PINK STAR,1,5,10.5,2.1
90040D,MURANO STYLE GLASS BRACELET PINK,1,3,10.5,3.5
22050,PINK PAISLEY ROSE GIFT WRAP,1,25,10.5,0.42
22040,BOTANICAL ROSE GIFT WRAP,1,25,10.5,0.42
16169P,WRAP GREEN RUSSIAN FOLKART,1,25,10.5,0.42
16169K,WRAP FOLK ART,1,25,10.5,0.42
79190B,RETRO PLASTIC POLKA TRAY,4,25,10.5,0.42
90040C,MURANO STYLE GLASS BRACELET GOLD,1,3,10.5,3.5
90040A,MURANO STYLE GLASS BRACELET RED,1,3,10.5,3.5
84898F,YELLOW FLOWERS FELT HANDBAG KIT,1,5,10.5,2.1
16161P,WRAP ENGLISH ROSE,1,25,10.5,0.42
17001,HEAVENS SCENT FRAGRANCE OILS ASSTD,1,36,10.44,0.29
21879,HEARTS GIFT TAPE,1,16,10.4,0.65
20887,BOX OF 6 PEBBLE CANDLES,2,3,10.350000000000001,3.45
20699,MOUSEY LONG LEGS SOFT TOY,1,4,10.2,2.55
17129D,CLEAR COLOUR GLASS GEMS IN BAG,1,12,10.2,0.85
21676,FLOWERS  STICKERS,1,12,10.2,0.85
35916C,PINK FELT HANGING HEART W FLOWER,1,12,10.2,0.85
35916B,BLUE FELT HANGING HEART W FLOWER,1,12,10.2,0.85
21091,SET/6 WOODLAND PAPER PLATES,1,12,10.2,0.85
21082,SET/20 FRUIT SALAD PAPER NAPKINS,1,12,10.2,0.85
21555,CERAMIC STRAWBERRY TRINKET TRAY,2,4,10.2,2.55
21279,VINTAGE KITCHEN PRINT FRUITS,1,4,10.2,2.55
21389,IVORY HANGING DECORATION  BIRD,1,12,10.2,0.85
21942,SKULLS DESIGN FLANNEL,1,12,10.2,0.85
90089,PINK CRYSTAL SKULL PHONE CHARM,1,12,10.2,0.85
20760,GARDEN PATH POCKET BOOK,1,12,10.2,0.85
84945,MULTI COLOUR SILVER T-LIGHT HOLDER,1,12,10.2,0.85
79191B,RETRO PLASTIC POLKA TRAY,1,12,10.2,0.85
21717,EASTER TIN BUCKET,1,4,10.2,2.55
84452,METAL RABBIT LADDER EASTER,1,12,10.2,0.85
84456,SET OF 3 RABBIT EGG EASTER,1,12,10.2,0.85
22229,BUNNY WOODEN PAINTED WITH FLOWER,1,12,10.2,0.85
21163,DO NOT TOUCH MY STUFF DOOR HANGER,5,7,10.149999999999999,1.45
21815,STAR  T-LIGHT HOLDER,2,7,10.149999999999999,1.45
17109D,FLOWER FAIRY INCENSE BOUQUET,1,6,10.14,1.6900000000000002
72779,SET/6 BLACK ROSE T-LIGHT CANDLES,1,6,10.14,1.6900000000000002
40016,CHINESE DRAGON PAPER LANTERNS,1,24,10.08,0.42
21518,BANK ACCOUNT  GREETING  CARD,2,24,10.08,0.42
17108D,FLOWER FAIRY SUMMER BOUQUET SACHET,2,24,10.08,0.42
35271S,GOLD PRINT PAPER BAG,1,24,10.08,0.42
22026,BANQUET BIRTHDAY  CARD,2,24,10.08,0.42
22031,BOTANICAL LAVENDER BIRTHDAY CARD,2,24,10.08,0.42
84993A,75 GREEN PETIT FOUR CASES,1,24,10.08,0.42
22036,DINOSAUR BIRTHDAY CARD,1,24,10.08,0.42
35649,VINTAGE BEAD COSMETIC BAG,2,3,10.05,3.35
35610B,BLACK CHRISTMAS FLOCK DROPLET,1,8,10.0,1.25
21070,VINTAGE BILLBOARD MUG,2,8,10.0,1.25
16161C,WRAP SPEED DEMONS,1,100,10.0,0.1
22097,SWALLOW SQUARE TISSUE BOX,2,8,10.0,1.25
85129C,BEADED CRYSTAL HEART BLUE SMALL,1,8,10.0,1.25
84763,ZINC FINISH 15CM PLANTER POTS,2,8,10.0,1.25
46000U,POLYESTER FILLER PAD 30CMx30CM,1,8,10.0,1.25
90014C,SILVER/BLACK ORBIT NECKLACE,1,1,9.95,9.95
90012B,BLACK DROP CRYSTAL NECKLACE,1,1,9.95,9.95
85132B,CHARLIE AND LOLA TABLE TINS,1,1,9.95,9.95
37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,1,1,9.95,9.95
85168B,BLACK BAROQUE CARRIAGE CLOCK,1,1,9.95,9.95
85168A,WHITE BAROQUE CARRIAGE CLOCK,1,1,9.95,9.95
21344,MOROCCAN BEATEN METAL DISH,1,1,9.95,9.95
85162A,SILVER RETRODISC LAMPSHADE,1,1,9.95,9.95
90141E,ORANGE PENDANT TRIPLE SHELL NECKLAC,1,2,9.9,4.95
90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,1,2,9.9,4.95
90141C,TURQ PENDANT TRIPLE SHELL NECKLACE,1,2,9.9,4.95
82578,KITCHEN METAL SIGN,5,18,9.9,0.55
82581,TOILET METAL SIGN,6,18,9.9,0.55
90139,FLOWER BROOCH 4 ASSORTED COLOURS,1,2,9.9,4.95
90073,VINTAGE ENAMEL & CRYSTAL EARRINGS,1,2,9.9,4.95
21846,PINK DIAMANTE PEN IN GIFT BOX,2,2,9.9,4.95
46776B,WOVEN BERRIES CUSHION COVER,1,2,9.9,4.95
22313,OFFICE MUG WARMER PINK,2,2,9.9,4.95
79338,DARK PINK FLOCK GLASS CANDLEHOLDER,1,6,9.899999999999999,1.6499999999999997
22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,1,6,9.899999999999999,1.6499999999999997
85206A,CREAM FELT EASTER EGG BASKET,1,6,9.899999999999999,1.6499999999999997
22265,EASTER DECORATION NATURAL CHICK,1,15,9.75,0.65
84705A,ENGLISH ROSE PHOTO FRAME,1,2,9.3,4.65
84705F,RED PEONY PHOTO FRAME,1,2,9.3,4.65
37492B,BLUE YELLOW FLOWER PIGGY BANK,1,2,9.3,4.65
37492A,YELLOW RED FLOWER PIGGY BANK,2,2,9.3,4.65
37492C,GREEN BLUE FLOWER PIGGY BANK,2,2,9.3,4.65
21880,RED AND WHITE SPOT TAPE,3,14,9.100000000000001,0.65
21580,RABBIT  DESIGN  COTTON TOTE BAG,3,4,9.0,2.25
84706C,PINK FLOCK TABLE CLOCK,1,1,8.95,8.95
90184B,AMETHYST CHUNKY BEAD BRACELET W STR,1,1,8.95,8.95
90129B,TURQUOISE GLASS TASSLE BAG CHARM,1,3,8.850000000000001,2.9500000000000006
85185E,DUCK SOCK PUPPET,1,3,8.850000000000001,2.9500000000000006
15044D,RED PAPER PARASOL,2,3,8.850000000000001,2.95
21557,SET OF 6 FUNKY BEAKERS,3,3,8.850000000000001,2.95
72799F,IVORY PILLAR CANDLE GOLD FLOCK,1,3,8.850000000000001,2.9500000000000006
16207A,PINK STRAWBERRY HANDBAG,2,3,8.850000000000001,2.95
85129A,"WHITE PEARL BEADED HEART, SMALL",2,7,8.75,1.25
84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,2,7,8.75,1.25
85035C,ROSE 3 WICK MORRIS BOX CANDLE,1,2,8.5,4.25
84688,BEACH HUT DESIGN BLACKBOARD,2,2,8.5,4.25
47578A,ENGLISH ROSE SMALL SCENTED FLOWER,1,10,8.5,0.85
15039,SANDALWOOD FAN,1,10,8.5,0.85
90024C,NEW BAROQUE B'FLY NECKLACE GREEN,1,1,8.5,8.5
85167A,WHITE GRAND BAROQUE PHOTO FRAME,1,2,8.5,4.25
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,2,2,8.5,4.25
72802C,VANILLA SCENT CANDLE JEWELLED BOX,1,2,8.5,4.25
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,1,2,8.5,4.25
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,1,2,8.5,4.25
90023,FILIGREE DIAMANTE EARRINGS,1,2,8.5,4.25
84572,6 HOOK JEWEL STAND LILAC DRESS,1,1,8.49,8.49
21884,CAKES AND BOWS GIFT  TAPE,2,13,8.450000000000001,0.65
22279,POCKET BAG BLUE PAISLEY RED SPOT,2,4,8.4,2.1
82567,"AIRLINE LOUNGE,METAL SIGN",3,4,8.4,2.1
21532,DAIRY MAID SUGAR JAM BOWL,3,4,8.4,2.1
72796A,S/3 ENGLISH LAVENDER SQU CANDLE,1,5,8.25,1.65
85214,TUB 24 PINK FLOWER PEGS,2,5,8.25,1.65
75013B,"STRING OF 8 BUTTERFLIES,PINK",2,5,8.25,1.65
85068,CREAM SWEETHEART SHELF + HOOKS,1,1,7.95,7.95
85136A,YELLOW SHARK HELICOPTER,1,1,7.95,7.95
90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",1,1,7.95,7.95
84795D,SEASIDE STRIPE HAMMOCK,1,1,7.95,7.95
84608,ORNATE EDWARDIAN CANDLE HOLDER,1,1,7.95,7.95
85142,JARDIN ETCHED GLASS GINGER JAR,1,1,7.95,7.95
35651,VINTAGE BEAD PINK SCARF,1,1,7.95,7.95
85135B,BLUE DRAGONFLY HELICOPTER,1,1,7.95,7.95
21924,BLUE/CREAM STRIPE FRINGE HAMMOCK,1,1,7.95,7.95
84814B,RHOMBUS CRYSTAL PERFUME BOTTLE,1,4,7.8,1.95
84199,GLOW IN DARK DOLPHINS,4,37,7.77,0.21000000000000002
20994,JAZZ HEARTS SPIRAL NOTEPAD,3,9,7.65,0.85
84684,BEACH HUT PHOTO FRAME,2,3,7.6499999999999995,2.55
20812,EMBOSSED FLOWER TRELLIS PHOTO FRAME,2,3,7.6499999999999995,2.55
20964,POLYESTER FILLER PAD 60x40cm,1,3,7.6499999999999995,2.55
84584,PINK GINGHAM CAT WITH SCARF,1,3,7.6499999999999995,2.55
84818,DANISH ROSE PHOTO FRAME,1,3,7.6499999999999995,2.55
20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,1,3,7.6499999999999995,2.55
21373,MIRRORED WALL ART SNOWFLAKES,1,3,7.6499999999999995,2.55
85023A,CRYSTAL LARGE JEWELLED PHOTO FRAME,1,3,7.6499999999999995,2.55
21506,"FANCY FONT BIRTHDAY CARD,",2,18,7.5600000000000005,0.42
90155,RESIN NECKLACE W PASTEL BEADS,1,1,7.5,7.5
90002B,FLOWER BURST SILVER RING ROSE,1,2,7.5,3.75
90002D,FLOWER BURST SILVER RING CRYSTAL,1,2,7.5,3.75
90002C,FLOWER BURST SILVER RING MIDN'T BLU,1,2,7.5,3.75
90072,RUBY DROP CHANDELIER EARRINGS,1,2,7.5,3.75
21444,BLUE CHALET BIRDFEEDER,2,2,7.5,3.75
47563A,RETRO LONGBOARD IRONING BOARD COVER,2,2,7.5,3.75
84875A,PINK SQUARE COMPACT MIRROR,2,2,7.5,3.75
82607E,GLASS BONBON JAR. D'AMANDES,1,6,7.5,1.25
82607C,GLASS BONBON JAR. SUPERFINES,1,6,7.5,1.25
72369A,PINK CLEAR GLASS CANDLE PLATE,1,6,7.5,1.25
21690,SILVER  CANDLEPOT JARDIN,1,2,7.5,3.75
85131A,BEADED PEARL HEART WHITE ON STICK,1,6,7.5,1.25
84509G,FAIRY CAKE PLACEMATS,2,2,7.5,3.75
20766,GARDEN PATH SKETCHBOOK,2,2,7.5,3.75
84926E,FLOWERS TILE COASTER,1,6,7.5,1.25
84926D,LA PALMIERA TILE COASTER,1,6,7.5,1.25
84978,HANGING HEART JAR T-LIGHT HOLDER,1,6,7.5,1.25
85059,FRENCH ENAMEL WATER BASIN,1,2,7.5,3.75
21465,PINK FLOWER CROCHET FOOD COVER,2,2,7.5,3.75
84901,BLACK FACE LAMB WITH PANTS,2,2,7.5,3.75
72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,1,6,7.5,1.25
72127,COLUMBIAN CANDLE ROUND,1,6,7.5,1.25
84660C,PINK STITCHED WALL CLOCK,1,2,7.5,3.75
84510C,SET OF 4 POLKADOTS COASTERS,4,6,7.5,1.25
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,1,2,7.5,3.75
79190D,RETRO PLASTIC DAISY TRAY,2,17,7.14,0.42
79190A,RETRO PLASTIC 70'S TRAY,2,17,7.14,0.42
85230G,ORANGE VOTIVE CANDLE,1,24,6.959999999999999,0.29
21276,TWO EMBOSSED HEART MINI DRAWERS,1,1,6.95,6.95
21657,MILK BOTTLE WITH GLASS STOPPER,1,1,6.95,6.95
84469,ROSE DES PADDED FLOOR CUSHION,1,1,6.95,6.95
20704,MR ROBOT SOFT TOY,1,1,6.95,6.95
20992,JAZZ HEARTS PURSE NOTEBOOK,2,8,6.8,0.85
84341B,SMALL PINK MAGIC CHRISTMAS TREE,4,8,6.8,0.85
21725,SWEETIES  STICKERS,3,8,6.8,0.85
21723,ALPHABET HEARTS STICKER SHEET,2,8,6.8,0.85
17109A,FLOWER FAIRY INCENSE LILY,1,4,6.76,1.69
72122,COFFEE SCENT PILLAR CANDLE,2,7,6.6499999999999995,0.95
79534,MULTICOLOUR GLASS PLATE,1,12,6.6000000000000005,0.55
79329,PINK FLOCK GLASS CANDLEHOLDER,1,4,6.6,1.65
47591A,CAROUSEL DES CHILD'S APRON,3,4,6.6,1.65
85211,S/4 GROOVY CAT MAGNETS,3,4,6.6,1.65
16014,SMALL CHINESE STYLE SCISSOR,1,20,6.4,0.32
90082A,DIAMANTE BOW BROOCH GREEN COLOUR,1,1,6.35,6.35
20865,PATCHWORK PENCIL CASE BUTTERFLY,2,3,6.300000000000001,2.1
85088,CANDY SPOT HAND BAG,2,3,6.300000000000001,2.1
21391,FRENCH EMROIDR LAVENDER SCENT HEART,1,3,6.300000000000001,2.1
21427,SKULLS STORAGE BOX SMALL,2,3,6.300000000000001,2.1
47592B,SCOTTIES DESIGN CHILD'S OVERALL,2,3,6.300000000000001,2.1
20830,SILVER PHOTO FRAME,1,3,6.300000000000001,2.1
20831,GOLD PHOTO FRAME,1,3,6.300000000000001,2.1
21412,VINTAGE GOLD TINSEL REEL,2,3,6.300000000000001,2.1
90209A,PURPLE ENAMEL+GLASS HAIR COMB,1,3,6.300000000000001,2.1
37408,ASSORTED DESIGN GEISHA GIRL MUGS,1,5,6.25,1.25
35918B,BLUE FLORIBUNDA EGG WARMER,2,5,6.25,1.25
20673,STRAWBERRIES PRINT BOWL,2,5,6.25,1.25
84899F,YELLOW PURPLE DAISY FELT PURSE KIT,2,5,6.25,1.25
21827,EIGHT PIECE CREEPY CRAWLIE SET,3,5,6.25,1.25
85226C,BLUE PULL BACK RACING CAR,1,11,6.050000000000001,0.55
72811,SMALL ZINC/GLASS CANDLEHOLDER,1,4,5.96,1.49
84532B,FAIRY CAKES RECTANGLUAR BOXES,1,1,5.95,5.95
22123,PING MICROWAVE APRON,1,1,5.95,5.95
84627,CANDY STRIPE ROSE C/COVER,1,1,5.95,5.95
84687,BEACH HUT SHELF W 3 DRAWERS,1,1,5.95,5.95
21127,COLOURFUL FISHING GNOME,1,1,5.95,5.95
20688,BEAUTY SPEED EXPRESSO CUPS,1,1,5.95,5.95
84916,HAND TOWEL PALE BLUE W FLOWERS,1,1,5.95,5.95
72751A,"F.FAIRY S/3 SML CANDLE,LILY/VALLEY",1,1,5.95,5.95
72751B,"F.FAIRY S/3 SML CANDLE, LAVENDER",1,1,5.95,5.95
21720,CAKE SHOP  STICKER SHEET,1,7,5.95,0.85
84910A,PINK PAISLEY CUSHION COVER,1,1,5.95,5.95
21553,CERAMIC BIRDHOUSE FINCH BLUE  LARGE,1,1,5.95,5.95
84753A,PINK EAU DE COLOGNE BOTTLE,2,7,5.949999999999999,0.85
84247J,PACK/12 RUSSIAN DOLL CARDS,2,2,5.9,2.95
90129C,GREEN GLASS TASSLE BAG CHARM,1,2,5.9,2.95
35653,VINTAGE BEAD NOTEBOOK,2,2,5.9,2.95
21564,PINK  HEART SHAPE LOVE BUCKET,1,2,5.9,2.95
21316,SMALL CHUNKY GLASS ROMAN  BOWL,1,2,5.9,2.95
84625A,PINK NEW BAROQUECANDLESTICK CANDLE,1,2,5.9,2.95
72799D,BLUE PILLAR CANDLE SILVER FLOCK,1,2,5.9,2.95
21549,CERAMIC BIRDHOUSE RED ROOF SMALL,2,2,5.9,2.95
21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,2,2,5.9,2.95
85054,FRENCH ENAMEL POT W LID,1,2,5.9,2.95
21530,DAIRY MAID CERAMIC TOASTRACK,1,2,5.9,2.95
37444A,YELLOW BREAKFAST CUP AND SAUCER,1,2,5.9,2.95
37444B,BLUE BREAKFAST CUP AND SAUCER,1,2,5.9,2.95
84247C,PACK/12 BLUE REINDEER CARD,2,2,5.9,2.95
37444C,PINK BREAKFAST CUP AND SAUCER,1,2,5.9,2.95
71279,PINK GLASS CANDLEHOLDER,1,2,5.9,2.95
22062,CERAMIC BOWL WITH LOVE HEART DESIGN,1,2,5.9,2.95
22164,STRING OF STARS CARD HOLDER,1,2,5.9,2.95
21251,DINOSAUR HEIGHT CHART STICKER SET,2,2,5.9,2.95
84586L,"PINK ROSES/GINGHAM PATCH RABBIT 8""",1,2,5.9,2.95
84593,CROCHET ROSE DES CLOTHES HANGER,1,2,5.9,2.95
47351B,BLUE  VOILE LAMPSHADE,1,2,5.9,2.95
20897,VINTAGE NOTEBOOK PARIS DAYS,1,2,5.9,2.95
22135,LADLE LOVE HEART PINK,2,14,5.88,0.42
62018,SOMBRERO,1,3,5.85,1.95
16202B,PASTEL BLUE PHOTO ALBUM,1,1,5.55,5.55
21402,RED  EGG  SPOON,2,13,5.46,0.42
84993B,75 BLACK PETIT FOUR CASES,2,13,5.46,0.42000000000000004
72024U,LILAC VOTIVE CANDLE,2,26,5.46,0.21
35095A,BLUE VICTORIAN FABRIC OVAL BOX,2,13,5.46,0.42
21838,DADDY MOUSE RED GINGHAM BOW TIE,1,1,5.45,5.45
35751D,PINK CURRENT CANDLE RING,1,28,5.32,0.19
79406,FROSTED WHITE BASE,1,24,5.28,0.22
17084G,MOON INCENSE,1,25,5.25,0.21
16215,FUNKY GIRLZ MAGNETIC TO DO LIST,3,8,5.200000000000001,0.65
21388,IVORY HANGING DECORATION  CHICKEN,1,6,5.1,0.85
37423,WHITE WITH BLACK CATS PLATE,1,6,5.1,0.85
85023B,EAU DE NILE JEWELLED PHOTOFRAME,1,2,5.1,2.55
21636,MADRAS NOTEBOOK MEDIUM,1,2,5.1,2.55
85083,KISS REINDEER SCANDINAVIAN STOCKING,1,2,5.1,2.55
37424,WHITE WITH BLACK CATS MUG,1,6,5.1,0.85
84507C,BLUE CIRCLES DESIGN MONKEY DOLL,2,2,5.1,2.55
37327,ASSTD MULTICOLOUR CIRCLES MUG,1,3,5.07,1.6900000000000002
84802B,PURPLE ANEMONE ARTIFICIAL FLOWER,1,3,5.07,1.6900000000000002
35594,WOODEN CHRISTMAS TREE 3 HANGING,1,12,5.04,0.42
21403,BLUE EGG  SPOON,1,12,5.04,0.42
22033,BOTANICAL ROSE GREETING CARD,1,12,5.04,0.42
22032,BOTANICAL LILY GREETING CARD,1,12,5.04,0.42
16011,ANIMAL STICKERS,1,24,5.04,0.21
84251J,"GREETING CARD, THE BLACK CAT",1,12,5.04,0.42
51012L,"FEATHER DUSTER, LIGHT PINK",3,4,5.0,1.25
90214S,"LETTER ""S"" BLING KEY RING",4,4,5.0,1.25
21828,EIGHT PIECE SNAKE  SET,2,4,5.0,1.25
47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,1,4,5.0,1.25
84708B,PINK JEWELLED PHOTO FRAME,1,1,4.95,4.95
35241,ENAMEL BLUE RIM BISCUIT BIN,1,1,4.95,4.95
21849,SILVER DIAMANTE PEN IN GIFT BOX,1,1,4.95,4.95
90019C,SILVER BLACK ORBIT BRACELET,1,1,4.95,4.95
46776D,WOVEN SUNSET CUSHION COVER,1,1,4.95,4.95
21705,BAG 500g SWIRLY MARBLES,2,3,4.949999999999999,1.65
21158,MOODY GIRL DOOR HANGER,2,3,4.35,1.45
22291,"SPRING DEC , HANGING CHICK CREAM",1,3,4.35,1.45
21656,RIDGED GLASS POSY VASE,1,3,4.35,1.45
20693,FLORAL DINOSAUR GREEN,1,1,4.25,4.25
72803B,OCEAN SCENT CANDLE JEWELLED DRAWER,1,1,4.25,4.25
84725,FREESTYLE CANVAS ART PICTURE,1,1,4.25,4.25
85019C,CURIOUS  IMAGES NOTEBOOK SET,1,1,4.25,4.25
84944,SET OF 6 KASHMIR FOLKART BAUBLES,1,1,4.25,4.25
72803A,ROSE SCENT CANDLE JEWELLED DRAWER,1,1,4.25,4.25
72752B,"F.FAIRY,CANDLE IN GLASS,LAVENDER",1,1,4.25,4.25
72752A,"F.FAIRY,CANDLE IN GLASS,LILY/VALLEY",1,1,4.25,4.25
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,1,1,4.25,4.25
20758,ABSTRACT CIRCLES POCKET BOOK,2,5,4.25,0.85
85116,BLACK CANDELABRA T-LIGHT HOLDER,1,2,4.2,2.1
21194,PINK  HONEYCOMB PAPER FAN,1,2,4.2,2.1
72783,BLACK SIL'T SQU CANDLE PLATE,1,2,4.2,2.1
21417,COCKLE SHELL DISH,1,2,4.2,2.1
85113,POLKA DOT PISTACHIO PAIL,2,2,4.2,2.1
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,1,2,4.2,2.1
85032A,ROMANTIC IMAGES GIFT WRAP SET,2,2,4.2,2.1
20619,TROPICAL PASSPORT COVER,2,2,4.2,2.1
84212,"ASSORTED FLOWER COLOUR ""LEIS""",1,6,3.9000000000000004,0.65
84526,GIANT BLACK SUNGLASSES,1,2,3.9,1.95
84279B,CHERRY BLOSSOM DECORATIVE FLASK,1,1,3.75,3.75
20869,GOLD FABRIC MIRROR,2,3,3.75,1.25
22096,PINK PAISLEY SQUARE TISSUE BOX,2,3,3.75,1.25
20714,POSY SHOPPER BAG,2,3,3.75,1.25
84510F,SET OF 4 NEW ENGLAND COASTERS,2,3,3.75,1.25
21468,BUTTERFLY CROCHET FOOD COVER,1,1,3.75,3.75
21873,IF YOU CAN'T STAND THE HEAT MUG,3,3,3.75,1.25
37477B,"FLOWER FAIRY MUG+COASTER,LAVENDER",1,1,3.75,3.75
82011B,BATHROOM SCALES RUBBER DUCKS,1,1,3.75,3.75
20950,SET/6  ANGEL T-LIGHTS WHITE/GOLD,1,3,3.75,1.25
84882,GREEN WIRE STANDING CANDLE HOLDER,1,1,3.75,3.75
79026B,"S/4 ICON COASTER,ELVIS LIVES",2,3,3.75,1.25
84875D,BLUE SQUARE COMPACT MIRROR,1,1,3.75,3.75
21664,RIDGED GLASS STORAGE JAR CREAM LID,1,1,3.75,3.75
46126A,ELVIS WALLHANGING / CURTAIN,1,3,3.75,1.25
85096,HILDA CANDY SPOT RABBIT,1,1,3.75,3.75
84924D,LA PALMIERA METAL SIGN CALENDAR,1,1,3.75,3.75
84924A,WAKE UP COCKEREL CALENDAR SIGN,1,1,3.75,3.75
21774,DECORATIVE CATS BATHROOM BOTTLE,1,3,3.75,1.25
20762,GREEN FERN SKETCHBOOK,1,1,3.75,3.75
21443,OLIVE CHALET BIRDFEEDER,1,1,3.75,3.75
84509F,NEW ENGLAND PLACEMATS,1,1,3.75,3.75
21635,MADRAS NOTEBOOK LARGE,1,1,3.75,3.75
84569B,PACK 3 FIRE ENGINE/CAR PATCHES,2,3,3.75,1.25
90214H,"LETTER ""H"" BLING KEY RING",2,3,3.75,1.25
82613D,METAL SIGN CUPCAKE SINGLE HOOK,2,3,3.75,1.25
82587,TEXRIO TOMATOES CANDLE+CUP,1,3,3.75,1.25
84660B,BLACK STITCHED WALL CLOCK,1,1,3.75,3.75
84534B,FAIRY CAKE NOTEBOOK A5 SIZE,1,4,3.4,0.85
10080,GROOVY CACTUS INFLATABLE,2,4,3.4,0.85
21063,PARTY INVITES JAZZ HEARTS,1,4,3.4,0.85
84849B,FAIRY SOAP SOAP HOLDER,1,2,3.38,1.69
35954,SMALL FOLKART STAR CHRISTMAS DEC,2,8,3.36,0.42
35096B,RED VICTORIAN FABRIC HEART BOX,2,8,3.36,0.42
85025C,PINK HEART SHAPE PHOTO FRAME,1,2,3.3,1.65
20778,GARDEN PATH NOTEBOOK,2,2,3.3,1.65
85024C,PINK SMALL JEWELLED PHOTOFRAME,1,2,3.3,1.65
72796B,S/3 FRENCH VANILLA SQU CANDLE,1,2,3.3,1.65
22174,PHOTO CUBE,1,2,3.3,1.65
21247,SET OF RED SALAD SERVERS,2,2,2.98,1.49
20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,1,1,2.95,2.95
21545,CERAMIC BIRDHOUSE BUTTERFLY SMALL,1,1,2.95,2.95
79302M,"ART LIGHTS,FUNK MONKEY",1,1,2.95,2.95
15044B,BLUE PAPER PARASOL,1,1,2.95,2.95
